,userId,movieId,rating
17173,219,904,5.0
17174,221,904,4.5
17175,249,904,3.5
17176,254,904,4.5
17177,260,904,4.0
17178,274,904,3.0
17179,275,904,5.0
17180,288,904,4.0
17181,290,904,5.0
17182,305,904,4.5
17183,307,904,4.0
17184,308,904,1.0
17185,309,904,4.0
17186,310,904,5.0
17187,312,904,4.0
17188,317,904,4.0
17189,318,904,4.0
17190,325,904,5.0
17191,328,904,3.5
17192,330,904,3.5
17193,332,904,4.5
17194,339,904,4.5
17195,346,904,4.5
17196,368,904,3.0
17197,372,904,4.0
17198,387,904,3.5
17199,391,904,5.0
17200,410,904,5.0
17201,412,904,5.0
17202,414,904,5.0
17203,415,904,4.5
17204,422,904,3.0
17205,462,904,4.0
17206,465,904,5.0
17207,469,904,5.0
17208,474,904,4.0
17209,477,904,3.5
17210,479,904,5.0
17211,484,904,2.5
17212,487,904,4.0
17213,488,904,5.0
17214,489,904,4.5
17215,572,904,5.0
17216,585,904,4.0
17217,590,904,5.0
17218,596,904,4.5
17219,597,904,5.0
17220,599,904,3.0
17221,601,904,5.0
17222,603,904,5.0
17223,606,904,4.5
17224,610,904,5.0
17225,89,905,3.0
17226,105,905,4.0
17227,156,905,5.0
17228,177,905,4.0
17229,186,905,5.0
17230,216,905,4.0
17231,217,905,4.0
17232,221,905,4.5
17233,275,905,3.0
17234,290,905,5.0
17235,474,905,5.0
17236,477,905,4.0
17237,606,905,5.0
17238,19,906,3.0
17239,59,906,5.0
17240,177,906,4.0
17241,309,906,3.5
17242,387,906,3.5
17243,474,906,5.0
17244,474,907,3.0
17245,554,907,4.0
17246,4,908,5.0
17247,18,908,4.0
17248,36,908,3.5
17249,39,908,3.0
17250,57,908,5.0
17251,64,908,4.0
17252,75,908,4.5
17253,84,908,4.0
17254,91,908,3.0
17255,131,908,4.0
17256,137,908,4.5
17257,152,908,4.0
17258,156,908,5.0
17259,160,908,3.0
17260,165,908,4.0
17261,168,908,5.0
17262,182,908,4.0
17263,186,908,4.0
17264,195,908,5.0
17265,202,908,5.0
17266,213,908,4.0
17267,219,908,4.0
17268,221,908,5.0
17269,249,908,4.0
17270,274,908,3.5
17271,275,908,5.0
17272,288,908,3.0
17273,290,908,5.0
17274,307,908,4.0
17275,309,908,3.5
17276,334,908,3.5
17277,339,908,4.5
17278,368,908,3.0
17279,387,908,4.0
17280,391,908,5.0
17281,410,908,4.0
17282,412,908,5.0
17283,414,908,4.0
17284,415,908,5.0
17285,462,908,4.0
17286,465,908,5.0
17287,469,908,5.0
17288,474,908,3.5
17289,477,908,4.0
17290,489,908,3.0
17291,554,908,5.0
17292,572,908,5.0
17293,577,908,5.0
17294,580,908,1.5
17295,590,908,5.0
17296,601,908,4.5
17297,603,908,4.0
17298,606,908,4.5
17299,50,909,3.0
17300,84,909,3.0
17301,89,909,2.5
17302,105,909,4.0
17303,113,909,4.0
17304,177,909,5.0
17305,216,909,4.0
17306,217,909,4.0
17307,275,909,5.0
17308,290,909,5.0
17309,307,909,4.0
17310,377,909,4.0
17311,412,909,3.0
17312,414,909,4.0
17313,415,909,4.5
17314,469,909,5.0
17315,474,909,4.0
17316,483,909,5.0
17317,517,909,0.5
17318,590,909,4.0
17319,597,909,4.0
17320,603,909,4.0
17321,606,909,4.0
17322,610,909,4.5
17323,4,910,5.0
17324,17,910,3.5
17325,19,910,4.0
17326,68,910,2.5
17327,84,910,3.0
17328,89,910,1.5
17329,132,910,4.0
17330,137,910,4.0
17331,156,910,5.0
17332,177,910,5.0
17333,199,910,4.0
17334,216,910,4.0
17335,217,910,4.0
17336,221,910,4.0
17337,246,910,4.5
17338,260,910,2.5
17339,275,910,3.0
17340,280,910,3.0
17341,290,910,5.0
17342,294,910,4.0
17343,307,910,3.0
17344,318,910,3.5
17345,332,910,4.5
17346,367,910,4.0
17347,382,910,4.0
17348,387,910,3.5
17349,391,910,5.0
17350,409,910,5.0
17351,412,910,4.0
17352,414,910,5.0
17353,420,910,5.0
17354,445,910,3.5
17355,462,910,3.5
17356,469,910,3.0
17357,474,910,4.0
17358,477,910,3.5
17359,479,910,5.0
17360,483,910,4.5
17361,488,910,5.0
17362,489,910,4.5
17363,517,910,4.0
17364,587,910,4.0
17365,590,910,5.0
17366,599,910,2.5
17367,603,910,4.0
17368,606,910,5.0
17369,19,911,3.0
17370,27,911,5.0
17371,57,911,4.0
17372,89,911,2.5
17373,177,911,4.0
17374,290,911,4.0
17375,309,911,4.0
17376,387,911,4.0
17377,474,911,3.5
17378,520,911,4.0
17379,599,911,3.0
17380,606,911,4.5
17381,4,912,5.0
17382,10,912,4.0
17383,16,912,3.5
17384,23,912,3.5
17385,32,912,5.0
17386,42,912,5.0
17387,51,912,3.0
17388,57,912,5.0
17389,59,912,5.0
17390,63,912,4.0
17391,66,912,4.5
17392,68,912,4.5
17393,75,912,4.0
17394,84,912,4.0
17395,91,912,4.0
17396,103,912,5.0
17397,105,912,4.0
17398,113,912,5.0
17399,132,912,3.0
17400,135,912,4.0
17401,137,912,5.0
17402,140,912,4.0
17403,156,912,5.0
17404,168,912,4.5
17405,177,912,5.0
17406,182,912,5.0
17407,187,912,4.0
17408,198,912,5.0
17409,199,912,5.0
17410,202,912,5.0
17411,213,912,3.5
17412,215,912,4.5
17413,220,912,5.0
17414,221,912,5.0
17415,227,912,3.5
17416,230,912,1.5
17417,247,912,4.0
17418,249,912,4.5
17419,263,912,4.0
17420,274,912,3.5
17421,275,912,5.0
17422,282,912,3.5
17423,288,912,4.0
17424,290,912,5.0
17425,308,912,3.0
17426,309,912,5.0
17427,312,912,5.0
17428,313,912,3.0
17429,322,912,5.0
17430,328,912,1.0
17431,332,912,4.5
17432,346,912,4.5
17433,348,912,5.0
17434,356,912,5.0
17435,367,912,5.0
17436,376,912,4.0
17437,382,912,5.0
17438,387,912,5.0
17439,391,912,5.0
17440,409,912,4.0
17441,410,912,4.0
17442,414,912,5.0
17443,422,912,4.0
17444,432,912,5.0
17445,448,912,4.5
17446,453,912,3.0
17447,462,912,4.0
17448,465,912,5.0
17449,469,912,5.0
17450,474,912,5.0
17451,483,912,4.0
17452,488,912,4.5
17453,489,912,4.0
17454,509,912,3.0
17455,517,912,4.0
17456,524,912,3.0
17457,527,912,4.0
17458,554,912,5.0
17459,563,912,4.0
17460,572,912,5.0
17461,577,912,5.0
17462,580,912,0.5
17463,590,912,5.0
17464,593,912,5.0
17465,599,912,4.0
17466,600,912,2.5
17467,601,912,4.0
17468,603,912,5.0
17469,606,912,4.5
17470,610,912,3.5
17471,16,913,4.0
17472,18,913,4.0
17473,19,913,5.0
17474,23,913,4.0
17475,27,913,4.0
17476,57,913,5.0
17477,59,913,5.0
17478,63,913,4.0
17479,95,913,4.0
17480,137,913,4.5
17481,156,913,5.0
17482,168,913,4.5
17483,198,913,4.0
17484,199,913,4.5
17485,200,913,4.0
17486,202,913,4.0
17487,216,913,4.0
17488,219,913,4.5
17489,221,913,4.5
17490,275,913,3.0
17491,290,913,5.0
17492,309,913,4.5
17493,318,913,3.5
17494,322,913,3.5
17495,376,913,4.0
17496,387,913,4.5
17497,410,913,4.0
17498,412,913,5.0
17499,414,913,4.0
17500,469,913,3.0
17501,474,913,4.0
17502,477,913,3.0
17503,488,913,3.5
17504,524,913,3.0
17505,527,913,4.0
17506,555,913,5.0
17507,561,913,4.5
17508,587,913,3.0
17509,590,913,4.5
17510,597,913,4.0
17511,599,913,3.5
17512,603,913,5.0
17513,4,914,5.0
17514,20,914,4.5
17515,29,914,4.0
17516,33,914,5.0
17517,50,914,3.0
17518,84,914,4.0
17519,100,914,4.0
17520,104,914,4.0
17521,105,914,4.0
17522,132,914,3.0
17523,140,914,4.0
17524,169,914,5.0
17525,177,914,4.0
17526,186,914,4.0
17527,292,914,2.0
17528,328,914,4.0
17529,357,914,4.0
17530,474,914,4.5
17531,483,914,4.0
17532,488,914,4.5
17533,489,914,5.0
17534,517,914,4.5
17535,525,914,4.0
17536,552,914,3.5
17537,554,914,4.0
17538,563,914,4.0
17539,590,914,4.0
17540,593,914,4.0
17541,600,914,4.5
17542,603,914,5.0
17543,606,914,5.0
17544,19,915,2.0
17545,57,915,5.0
17546,84,915,3.0
17547,89,915,2.0
17548,105,915,4.0
17549,113,915,5.0
17550,132,915,2.5
17551,156,915,3.0
17552,177,915,5.0
17553,186,915,4.0
17554,290,915,4.0
17555,348,915,4.5
17556,357,915,3.0
17557,367,915,4.0
17558,387,915,3.5
17559,410,915,4.0
17560,412,915,3.0
17561,414,915,4.0
17562,474,915,4.0
17563,479,915,5.0
17564,483,915,3.5
17565,488,915,3.0
17566,489,915,5.0
17567,525,915,3.5
17568,587,915,4.0
17569,590,915,3.5
17570,600,915,3.5
17571,603,915,4.0
17572,606,915,4.5
17573,83,916,5.0
17574,84,916,3.0
17575,89,916,3.5
17576,100,916,4.5
17577,113,916,5.0
17578,132,916,3.5
17579,177,916,5.0
17580,186,916,5.0
17581,216,916,4.0
17582,275,916,3.0
17583,280,916,4.0
17584,305,916,4.5
17585,307,916,4.0
17586,356,916,4.5
17587,410,916,5.0
17588,414,916,5.0
17589,474,916,4.0
17590,517,916,3.0
17591,525,916,4.0
17592,563,916,4.0
17593,599,916,3.0
17594,603,916,3.0
17595,606,916,4.5
17596,234,917,4.0
17597,606,917,3.0
17598,89,918,3.0
17599,104,918,3.5
17600,169,918,4.0
17601,177,918,4.0
17602,290,918,5.0
17603,357,918,5.0
17604,474,918,3.5
17605,489,918,5.0
17606,517,918,4.0
17607,1,919,5.0
17608,4,919,5.0
17609,18,919,4.0
17610,20,919,5.0
17611,33,919,5.0
17612,36,919,1.5
17613,45,919,3.0
17614,51,919,2.0
17615,64,919,4.0
17616,66,919,3.5
17617,68,919,3.0
17618,84,919,5.0
17619,91,919,3.0
17620,100,919,4.5
17621,104,919,3.0
17622,115,919,4.0
17623,132,919,3.5
17624,135,919,5.0
17625,137,919,5.0
17626,140,919,4.0
17627,156,919,4.0
17628,169,919,5.0
17629,171,919,4.0
17630,177,919,5.0
17631,182,919,4.0
17632,186,919,5.0
17633,195,919,1.0
17634,202,919,4.0
17635,217,919,3.0
17636,226,919,3.0
17637,227,919,4.0
17638,232,919,4.0
17639,234,919,4.0
17640,247,919,4.0
17641,266,919,1.0
17642,267,919,5.0
17643,274,919,3.5
17644,280,919,3.5
17645,282,919,5.0
17646,288,919,3.5
17647,290,919,5.0
17648,294,919,2.0
17649,305,919,5.0
17650,307,919,5.0
17651,309,919,4.5
17652,313,919,3.0
17653,325,919,4.0
17654,328,919,3.0
17655,330,919,4.5
17656,357,919,4.5
17657,367,919,5.0
17658,380,919,3.0
17659,381,919,4.0
17660,387,919,3.0
17661,409,919,5.0
17662,414,919,4.0
17663,428,919,3.5
17664,448,919,4.0
17665,462,919,4.0
17666,469,919,4.0
17667,474,919,4.5
17668,477,919,3.5
17669,479,919,5.0
17670,480,919,5.0
17671,483,919,1.0
17672,484,919,5.0
17673,489,919,4.5
17674,514,919,4.5
17675,517,919,4.5
17676,525,919,3.5
17677,527,919,5.0
17678,554,919,5.0
17679,561,919,3.5
17680,563,919,4.0
17681,573,919,4.0
17682,577,919,3.0
17683,580,919,2.0
17684,590,919,5.0
17685,594,919,4.0
17686,596,919,4.0
17687,597,919,4.0
17688,599,919,3.0
17689,600,919,3.0
17690,603,919,5.0
17691,605,919,2.0
17692,607,919,5.0
17693,608,919,2.5
17694,610,919,3.5
17695,4,920,5.0
17696,7,920,3.0
17697,27,920,4.0
17698,41,920,3.0
17699,57,920,4.0
17700,68,920,5.0
17701,75,920,3.0
17702,84,920,4.0
17703,91,920,2.5
17704,100,920,4.0
17705,103,920,4.5
17706,116,920,1.0
17707,132,920,3.0
17708,140,920,5.0
17709,156,920,3.0
17710,177,920,3.5
17711,198,920,5.0
17712,202,920,4.0
17713,275,920,5.0
17714,288,920,3.0
17715,313,920,2.0
17716,357,920,5.0
17717,368,920,4.0
17718,372,920,3.0
17719,387,920,3.0
17720,391,920,5.0
17721,427,920,4.0
17722,469,920,3.0
17723,474,920,2.0
17724,483,920,1.5
17725,489,920,4.0
17726,517,920,4.0
17727,525,920,3.5
17728,527,920,3.0
17729,570,920,2.5
17730,577,920,5.0
17731,590,920,5.0
17732,594,920,4.5
17733,599,920,3.0
17734,603,920,4.0
17735,606,920,4.0
17736,607,920,2.0
17737,19,921,3.0
17738,156,921,3.0
17739,216,921,4.0
17740,217,921,2.0
17741,275,921,5.0
17742,325,921,4.0
17743,469,921,3.0
17744,474,921,3.0
17745,590,921,3.5
17746,57,922,4.0
17747,59,922,4.0
17748,66,922,5.0
17749,84,922,4.0
17750,105,922,4.0
17751,137,922,5.0
17752,156,922,4.0
17753,177,922,5.0
17754,187,922,5.0
17755,216,922,5.0
17756,221,922,5.0
17757,274,922,3.5
17758,318,922,4.0
17759,332,922,4.5
17760,387,922,4.0
17761,410,922,5.0
17762,415,922,4.5
17763,422,922,5.0
17764,474,922,4.0
17765,477,922,4.5
17766,488,922,3.0
17767,561,922,4.5
17768,590,922,4.0
17769,597,922,5.0
17770,599,922,2.5
17771,1,923,5.0
17772,16,923,3.5
17773,18,923,5.0
17774,23,923,4.0
17775,50,923,4.0
17776,57,923,5.0
17777,68,923,3.0
17778,74,923,5.0
17779,76,923,1.5
17780,83,923,3.5
17781,84,923,4.0
17782,91,923,4.0
17783,100,923,3.5
17784,103,923,4.0
17785,105,923,4.0
17786,122,923,5.0
17787,137,923,5.0
17788,156,923,5.0
17789,166,923,4.5
17790,168,923,5.0
17791,177,923,2.5
17792,182,923,3.5
17793,198,923,5.0
17794,199,923,5.0
17795,202,923,5.0
17796,221,923,4.5
17797,247,923,4.0
17798,265,923,4.0
17799,267,923,2.0
17800,274,923,3.0
17801,275,923,5.0
17802,282,923,1.0
17803,288,923,3.5
17804,290,923,5.0
17805,292,923,1.5
17806,307,923,4.0
17807,346,923,4.0
17808,367,923,5.0
17809,387,923,4.5
17810,391,923,5.0
17811,410,923,5.0
17812,414,923,5.0
17813,420,923,3.5
17814,422,923,4.0
17815,430,923,5.0
17816,448,923,4.5
17817,462,923,4.5
17818,469,923,5.0
17819,474,923,4.5
17820,477,923,4.0
17821,480,923,5.0
17822,484,923,4.5
17823,489,923,3.5
17824,524,923,3.0
17825,552,923,4.5
17826,554,923,2.0
17827,560,923,4.0
17828,561,923,4.0
17829,570,923,2.5
17830,577,923,3.0
17831,590,923,4.0
17832,599,923,4.0
17833,600,923,4.0
17834,603,923,5.0
17835,608,923,3.5
17836,610,923,4.0
17837,7,924,4.0
17838,18,924,4.0
17839,19,924,3.0
17840,23,924,4.0
17841,27,924,2.0
17842,28,924,3.0
17843,29,924,5.0
17844,39,924,2.0
17845,41,924,2.0
17846,42,924,5.0
17847,45,924,4.0
17848,50,924,4.5
17849,51,924,5.0
17850,57,924,5.0
17851,59,924,5.0
17852,63,924,3.5
17853,64,924,1.0
17854,68,924,1.5
17855,73,924,4.0
17856,75,924,3.5
17857,83,924,5.0
17858,91,924,3.5
17859,95,924,5.0
17860,103,924,4.0
17861,105,924,4.0
17862,137,924,4.0
17863,140,924,4.0
17864,149,924,2.0
17865,156,924,4.5
17866,160,924,5.0
17867,167,924,1.0
17868,177,924,1.5
17869,182,924,5.0
17870,186,924,5.0
17871,187,924,4.0
17872,198,924,4.0
17873,202,924,5.0
17874,212,924,4.0
17875,233,924,3.5
17876,239,924,4.0
17877,249,924,4.5
17878,266,924,5.0
17879,267,924,4.0
17880,274,924,2.5
17881,275,924,1.0
17882,279,924,4.0
17883,288,924,5.0
17884,290,924,5.0
17885,298,924,4.0
17886,304,924,4.0
17887,305,924,4.0
17888,307,924,3.5
17889,312,924,5.0
17890,313,924,3.0
17891,314,924,5.0
17892,318,924,3.5
17893,325,924,5.0
17894,328,924,4.0
17895,330,924,1.5
17896,339,924,5.0
17897,345,924,4.0
17898,352,924,4.0
17899,354,924,3.5
17900,362,924,5.0
17901,368,924,3.0
17902,372,924,2.0
17903,377,924,5.0
17904,380,924,4.0
17905,384,924,3.0
17906,385,924,4.0
17907,387,924,5.0
17908,391,924,5.0
17909,412,924,5.0
17910,414,924,5.0
17911,420,924,4.0
17912,434,924,4.5
17913,448,924,4.0
17914,452,924,3.0
17915,462,924,2.0
17916,465,924,5.0
17917,469,924,5.0
17918,474,924,4.0
17919,477,924,4.5
17920,489,924,4.0
17921,503,924,4.0
17922,520,924,3.0
17923,524,924,4.0
17924,542,924,4.0
17925,561,924,4.0
17926,567,924,1.0
17927,572,924,5.0
17928,577,924,3.0
17929,580,924,3.5
17930,590,924,5.0
17931,596,924,4.0
17932,599,924,5.0
17933,600,924,4.0
17934,603,924,5.0
17935,606,924,5.0
17936,608,924,3.0
17937,610,924,4.5
17938,74,926,5.0
17939,84,926,5.0
17940,105,926,4.0
17941,108,926,3.0
17942,177,926,5.0
17943,221,926,5.0
17944,275,926,4.0
17945,345,926,5.0
17946,357,926,5.0
17947,367,926,4.0
17948,377,926,4.5
17949,462,926,3.5
17950,469,926,4.0
17951,474,926,4.5
17952,510,926,4.5
17953,554,926,4.0
17954,555,926,4.0
17955,580,926,1.0
17956,590,926,4.0
17957,603,926,5.0
17958,606,926,4.0
17959,216,927,4.0
17960,474,927,4.0
17961,606,927,4.0
17962,59,928,5.0
17963,75,928,4.5
17964,137,928,3.5
17965,177,928,5.0
17966,216,928,5.0
17967,219,928,3.0
17968,221,928,4.5
17969,290,928,5.0
17970,367,928,4.0
17971,387,928,4.0
17972,415,928,4.5
17973,469,928,3.0
17974,474,928,5.0
17975,489,928,2.5
17976,590,928,4.0
17977,599,928,4.0
17978,603,928,4.0
17979,606,928,4.5
17980,474,929,3.5
17981,4,930,5.0
17982,19,930,3.0
17983,156,930,5.0
17984,216,930,5.0
17985,219,930,4.0
17986,221,930,4.0
17987,290,930,4.0
17988,309,930,4.0
17989,387,930,4.5
17990,391,930,5.0
17991,412,930,4.0
17992,415,930,4.0
17993,465,930,5.0
17994,469,930,4.0
17995,474,930,4.0
17996,590,930,4.0
17997,597,930,4.0
17998,599,930,4.0
17999,603,930,4.0
18000,606,930,4.5
18001,19,931,4.0
18002,84,931,3.0
18003,201,931,3.0
18004,372,931,4.0
18005,387,931,4.0
18006,474,931,3.5
18007,599,931,3.0
18008,603,931,5.0
18009,606,931,5.0
18010,68,932,4.0
18011,84,932,4.0
18012,100,932,4.0
18013,113,932,5.0
18014,177,932,5.0
18015,217,932,3.0
18016,345,932,5.0
18017,474,932,1.5
18018,19,933,4.0
18019,57,933,4.0
18020,84,933,4.0
18021,100,933,4.0
18022,113,933,5.0
18023,156,933,5.0
18024,216,933,5.0
18025,219,933,3.0
18026,309,933,4.0
18027,387,933,4.0
18028,412,933,5.0
18029,414,933,4.0
18030,465,933,5.0
18031,469,933,4.0
18032,474,933,3.5
18033,517,933,1.5
18034,572,933,5.0
18035,587,933,4.0
18036,590,933,4.0
18037,597,933,5.0
18038,603,933,4.0
18039,606,933,5.0
18040,45,934,3.0
18041,51,934,1.0
18042,84,934,3.0
18043,100,934,4.5
18044,104,934,3.5
18045,169,934,5.0
18046,182,934,2.5
18047,367,934,4.0
18048,369,934,3.5
18049,409,934,2.0
18050,474,934,3.0
18051,587,934,4.0
18052,105,935,4.0
18053,474,935,2.5
18054,89,936,2.5
18055,104,936,3.5
18056,156,936,5.0
18057,412,936,5.0
18058,474,936,4.0
18059,606,936,4.0
18060,4,937,3.0
18061,606,937,4.0
18062,104,938,3.0
18063,290,938,5.0
18064,369,938,1.5
18065,474,938,2.5
18066,489,938,4.5
18067,517,938,3.0
18068,1,940,5.0
18069,57,940,4.0
18070,177,940,3.0
18071,387,940,2.5
18072,474,940,3.5
18073,590,940,5.0
18074,605,940,4.0
18075,448,941,4.0
18076,474,941,3.5
18077,57,942,4.0
18078,410,942,5.0
18079,590,942,4.0
18080,597,942,4.0
18081,603,942,5.0
18082,1,943,4.0
18083,113,943,5.0
18084,474,943,3.5
18085,600,943,4.0
18086,605,943,3.0
18087,606,943,4.0
18088,304,944,4.0
18089,469,944,4.0
18090,474,944,4.0
18091,89,945,4.0
18092,156,945,5.0
18093,216,945,3.0
18094,474,945,4.5
18095,517,945,3.0
18096,603,945,4.0
18097,89,946,0.5
18098,156,946,3.0
18099,177,946,4.0
18100,89,947,1.5
18101,156,947,5.0
18102,474,947,3.5
18103,603,947,5.0
18104,84,948,4.0
18105,177,948,5.0
18106,387,948,3.0
18107,474,948,4.0
18108,603,948,4.0
18109,606,948,3.5
18110,74,949,4.0
18111,474,949,3.5
18112,489,949,4.0
18113,603,949,4.0
18114,607,949,4.0
18115,89,950,3.0
18116,186,950,4.0
18117,221,950,4.5
18118,412,950,5.0
18119,414,950,2.5
18120,474,950,4.0
18121,489,950,4.0
18122,57,951,4.0
18123,84,951,4.0
18124,89,951,3.5
18125,137,951,5.0
18126,216,951,5.0
18127,221,951,4.0
18128,275,951,5.0
18129,290,951,5.0
18130,387,951,3.5
18131,412,951,5.0
18132,414,951,4.0
18133,474,951,4.5
18134,590,951,4.0
18135,599,951,5.0
18136,186,952,4.0
18137,288,952,3.0
18138,292,952,4.0
18139,294,952,4.0
18140,387,952,2.5
18141,448,952,4.5
18142,474,952,3.0
18143,489,952,4.5
18144,517,952,3.0
18145,577,952,4.0
18146,580,952,3.0
18147,603,952,4.0
18148,29,953,5.0
18149,51,953,5.0
18150,63,953,4.0
18151,66,953,4.0
18152,68,953,2.5
18153,70,953,5.0
18154,76,953,2.0
18155,84,953,3.0
18156,103,953,4.0
18157,137,953,4.0
18158,140,953,3.0
18159,156,953,3.5
18160,168,953,4.5
18161,169,953,5.0
18162,177,953,4.5
18163,186,953,5.0
18164,202,953,5.0
18165,221,953,5.0
18166,232,953,4.0
18167,247,953,2.0
18168,265,953,5.0
18169,275,953,5.0
18170,288,953,4.5
18171,290,953,5.0
18172,305,953,4.0
18173,307,953,3.0
18174,309,953,4.0
18175,322,953,4.0
18176,328,953,5.0
18177,357,953,5.0
18178,367,953,5.0
18179,372,953,4.0
18180,380,953,4.0
18181,387,953,2.5
18182,391,953,5.0
18183,414,953,5.0
18184,462,953,4.0
18185,474,953,3.5
18186,480,953,4.0
18187,483,953,4.0
18188,488,953,4.5
18189,489,953,4.0
18190,517,953,4.5
18191,525,953,3.5
18192,554,953,4.0
18193,572,953,5.0
18194,590,953,5.0
18195,597,953,5.0
18196,599,953,3.5
18197,600,953,2.0
18198,601,953,4.5
18199,606,953,4.0
18200,608,953,0.5
18201,1,954,5.0
18202,66,954,4.0
18203,84,954,4.0
18204,89,954,3.5
18205,137,954,4.5
18206,177,954,4.0
18207,217,954,4.0
18208,220,954,4.5
18209,275,954,5.0
18210,290,954,5.0
18211,304,954,5.0
18212,309,954,2.5
18213,387,954,3.0
18214,474,954,4.5
18215,480,954,4.5
18216,522,954,3.5
18217,567,954,2.0
18218,590,954,5.0
18219,57,955,5.0
18220,84,955,4.0
18221,89,955,3.0
18222,137,955,3.0
18223,156,955,3.0
18224,177,955,5.0
18225,216,955,4.0
18226,290,955,5.0
18227,357,955,3.0
18228,410,955,4.0
18229,469,955,3.0
18230,474,955,4.0
18231,488,955,4.0
18232,517,955,1.0
18233,555,955,5.0
18234,590,955,4.0
18235,603,955,5.0
18236,474,956,4.0
18237,474,959,3.5
18238,606,961,4.0
18239,288,963,3.0
18240,19,965,2.0
18241,51,965,5.0
18242,59,965,5.0
18243,219,965,4.5
18244,221,965,4.5
18245,305,965,4.0
18246,380,965,4.0
18247,387,965,4.0
18248,474,965,4.0
18249,64,968,3.5
18250,137,968,3.5
18251,186,968,5.0
18252,187,968,4.0
18253,274,968,3.0
18254,288,968,3.0
18255,290,968,4.0
18256,292,968,1.0
18257,305,968,5.0
18258,312,968,5.0
18259,313,968,5.0
18260,380,968,5.0
18261,384,968,3.0
18262,387,968,3.5
18263,409,968,5.0
18264,414,968,4.0
18265,422,968,2.0
18266,474,968,4.0
18267,477,968,2.0
18268,555,968,3.0
18269,562,968,4.5
18270,571,968,5.0
18271,590,968,3.0
18272,599,968,3.0
18273,603,968,5.0
18274,610,968,4.0
18275,27,969,4.0
18276,50,969,3.5
18277,57,969,4.0
18278,59,969,5.0
18279,63,969,3.0
18280,103,969,4.0
18281,113,969,5.0
18282,131,969,3.5
18283,137,969,4.0
18284,140,969,4.0
18285,156,969,4.0
18286,186,969,5.0
18287,199,969,4.0
18288,217,969,4.0
18289,265,969,5.0
18290,288,969,3.0
18291,290,969,5.0
18292,325,969,5.0
18293,345,969,4.5
18294,387,969,3.0
18295,414,969,4.0
18296,465,969,5.0
18297,474,969,5.0
18298,517,969,1.0
18299,524,969,3.0
18300,527,969,4.0
18301,555,969,3.0
18302,572,969,5.0
18303,577,969,4.0
18304,590,969,4.5
18305,603,969,5.0
18306,606,969,4.0
18307,474,970,3.5
18308,84,971,3.0
18309,177,971,5.0
18310,182,971,4.0
18311,202,971,4.0
18312,290,971,5.0
18313,309,971,4.5
18314,415,971,4.5
18315,474,971,3.5
18316,488,971,2.5
18317,489,971,5.0
18318,309,973,4.0
18319,414,973,4.0
18320,474,973,3.5
18321,479,973,4.0
18322,606,973,4.0
18323,474,976,3.0
18324,6,979,3.0
18325,6,981,3.0
18326,181,981,3.0
18327,474,982,3.0
18328,19,984,2.0
18329,6,986,4.0
18330,19,986,3.0
18331,20,986,3.5
18332,27,986,4.0
18333,117,986,3.0
18334,140,986,5.0
18335,217,986,4.0
18336,288,986,3.0
18337,474,986,4.0
18338,517,986,2.5
18339,577,986,3.0
18340,605,986,4.0
18341,84,987,3.0
18342,263,988,3.0
18343,603,988,3.0
18344,160,990,1.0
18345,217,990,3.0
18346,414,990,2.0
18347,492,990,4.0
18348,594,990,4.5
18349,6,991,4.0
18350,57,991,3.0
18351,160,991,2.0
18352,288,991,2.0
18353,313,991,3.0
18354,391,991,4.0
18355,414,991,4.0
18356,474,991,3.0
18357,480,991,4.0
18358,599,991,3.5
18359,606,991,4.0
18360,474,993,3.0
18361,33,994,5.0
18362,57,994,4.0
18363,171,994,5.0
18364,201,994,4.0
18365,221,994,3.5
18366,275,994,4.0
18367,414,994,4.0
18368,474,994,3.5
18369,599,994,3.0
18370,603,994,5.0
18371,606,994,5.0
18372,6,996,4.0
18373,28,996,2.0
18374,32,996,3.0
18375,36,996,2.5
18376,42,996,2.0
18377,195,996,1.0
18378,368,996,2.0
18379,380,996,3.0
18380,414,996,3.0
18381,492,996,3.0
18382,597,996,2.0
18383,599,996,2.0
18384,294,998,2.0
18385,484,998,5.0
18386,597,998,2.0
18387,6,999,2.0
18388,57,999,2.0
18389,156,999,4.0
18390,182,999,3.5
18391,202,999,4.0
18392,294,999,2.0
18393,313,999,4.0
18394,368,999,3.0
18395,385,999,3.0
18396,387,999,3.0
18397,414,999,3.0
18398,599,999,3.0
18399,382,1003,3.5
18400,414,1003,2.0
18401,599,1003,2.0
18402,6,1004,4.0
18403,66,1004,3.0
18404,217,1004,3.0
18405,297,1004,2.0
18406,492,1004,3.0
18407,45,1005,2.0
18408,140,1005,3.0
18409,219,1005,1.5
18410,226,1005,3.0
18411,274,1005,3.5
18412,288,1005,1.0
18413,294,1005,1.0
18414,477,1005,2.5
18415,6,1006,4.0
18416,458,1006,4.0
18417,474,1006,3.5
18418,492,1006,4.0
18419,599,1006,2.0
18420,217,1007,2.0
18421,226,1007,3.5
18422,274,1007,2.0
18423,288,1007,3.5
18424,304,1007,3.0
18425,385,1007,2.0
18426,414,1007,2.0
18427,474,1007,2.0
18428,555,1007,3.0
18429,600,1007,3.0
18430,288,1008,3.0
18431,1,1009,3.0
18432,51,1009,3.5
18433,84,1009,3.0
18434,135,1009,4.0
18435,186,1009,4.0
18436,288,1009,3.0
18437,385,1009,2.0
18438,414,1009,2.0
18439,448,1009,3.0
